transaction_id;time_of_purchase;purchase_amount (SEK);customer_id;fname;lname;age;addr_city;email;has_paid_before;annual_salary;type_of_goods;delivery_city;ip_country;is_fraud
2089911;19:48:11;101;94469;Thomas;Danielsson;75;Malmo;oh20omas.danielsslite@hotmail.con;t;-;Tickets;Fieldberg;SE;f
2090093;15:16:14;4860;4075;Thomas;Hakansson;56;Goteborg;oh20omas.hakansslite@hotmail.con;t;13000;Food;Fieldberg;SE;f
2090431;22:02:34;3388;102098;Thomas;Holm;28;Malmo;oh20omas.holite@hotmail.con;t;218000;Clothing;Magenta;SE;f
2091185;18:07:18;214;38732;Thomas;Soderberg;21;Vosteras;oh20omas_soderbelite@hotmail.con;t;32000;Clothing;Westland;SE;f
2094292;17:40:43;300;113756;Thomas;Svensson;64;Stockholm;oh20omas_svensslite@hotmail.con;f;448000;Clothing;Fieldberg;SE;f
2095774;09:00:34;100;81717;Thomas;Sandberg;56;Nykvarn;oh20omas_sandbelite@hotmail.con;t;464000;Books;Fieldberg;SE;f
2095904;19:51:18;285;28470;Thomas;Henriksson;37;Stockholm;oh20omas.henriksslite@gmail.con;f;42000;Clothing;Fieldberg;SE;f
2100324;13:22:09;214;39206;Thomas;Olsson;30;Malmo;oh20omas_olsslite@hotmail.con;t;266000;Books;Magenta;SE;f
2100649;18:34:21;101;33093;Thomas;Persson;65;Stockholm;oh20omas.persslite@hotmail.con;t;271000;Books;Fieldberg;SE;f
2101819;19:36:22;210;98382;Thomas;Jonsson;55;Goteborg;oh20omas.jonsslite@hotmail.con;t;391000;Clothing;Goteborg;SE;f
2102950;19:07:01;196;1028;Thomas;Lindberg;42;Stockholm;oh20omas.lindbelite@hotmail.con;t;437000;Clothing;Fieldberg;SE;f
2103509;17:51:55;100;66741;Thomas;Jonsson;56;Knivsta;oh20o_jonsslite@hotmail.con;t;344000;Tickets;Knivsta;SE;f
2104497;17:16:26;105;22307;Thomas;Lindstrom;24;Stockholm;oh20omas.lindstrlite@hotmail.con;t;24000;Clothing;Fieldberg;SE;f
2104796;19:54:20;629;67710;Thomas;Olofsson;36;Goteborg;oh20omas.olofsslite@hotmail.con;t;-;Clothing;Fieldberg;SE;f
2105745;09:04:19;177;33879;Thomas;Lundberg;27;Stockholm;oh20omas.lundbelite@hotmail.con;t;-;Clothing;Fieldberg;SE;f
2106642;02:35:01;630;35001;Thomas;Berglund;35;Stockholm;oh20omas.berglulite@hotmail.con;t;25000;Clothing;Fieldberg;;f
2107331;02:13:23;336;57921;Thomas;Berg;28;Uppsala;oh20omas_belite@hotmail.con;t;302000;Clothing;Upplandsmerg;SE;f
2109125;15:21:23;5019;36773;Thomas;Mattsson;60;Goteborg;oh20omas.mattsslite@hotmail.con;t;136000;Clothing;Fieldberg;SE;f
2110217;22:22:43;3802;61427;Thomas;Lindqvist;31;Stockholm;oh20omas.lindqvilite@hotmail.con;t;211000;Books;Fieldberg;SE;f
2111244;20:03:38;124;65368;Thomas;Eklund;77;Stockholm;oh20omas.eklulite@hotmail.con;t;305000;Clothing;Fieldberg;SE;f
2111920;19:48:11;101;94469;Thomas;Danielsson;75;Malmo;oh20omas.danielsslite@hotmail.con;t;-;Tickets;Fieldberg;SE;f
2112102;15:16:14;4860;4075;Thomas;Hakansson;56;Goteborg;oh20omas.hakansslite@hotmail.con;t;13000;Food;Fieldberg;SE;f
2112440;22:02:34;3388;102098;Thomas;Holm;28;Malmo;oh20omas.holite@hotmail.con;t;218000;Clothing;Magenta;SE;f
2113194;18:07:18;214;38732;Thomas;Soderberg;21;Vosteras;oh20omas_soderbelite@hotmail.con;t;32000;Clothing;Westland;SE;f
2044164;04:25:14;17950;20339;Tobias;Holm;69;Stockholm;oo20bias_holite@hotmail.con;t;431000;Clothing;Fieldberg;NO;f
2028564;18:24:03;12131;20271;Tobias;Henriksson;71;Stockholm;oo20bias_henriksslite@telia.con;f;83000;Clothing;Fieldberg;UK;f
2038964;10:31:22;11149;94580;Tobias;Eklund;75;Stockholm;oo20bias.eklulite@hotmail.con;t;230000;Books;Fieldberg;SE;f
2015564;19:59:29;4676;86418;Tobias;Lindgren;59;Stockholm;oo20bias.lindgrlite@gmail.con;t;-;Clothing;Fieldberg;FI;f
2032464;16:29:54;4143;14440;Tobias;Sjoberg;61;Stockholm;oo20bias.sjobelite@hotmail.con;t;350000;Food;Fieldberg;SE;f
1994764;16:32:26;3838;48125;Tobias;Persson;37;Stockholm;oo20bias.persslite@hotmail.con;t;292000;Books;Fieldberg;SE;f
2007764;10:15:27;3571;99935;Tobias;Jonsson;24;Vosteras;oo20b_jonsslite@hotmail.con;t;248000;Dating;Westland;SE;f
2041564;19:38:52;3270;23875;Tobias;Danielsson;24;Goteborg;oo20bias.danielsslite@gmail.con;t;167000;Clothing;Goteborg;SE;f
2014264;14:54:15;3151;33853;Tobias;Gustavsson;31;Malmo;oo20bias.gustavsslite@telia.con;f;490000;Clothing;Magenta;FI;f
2018164;19:46:01;2452;67472;Tobias;Bergstrom;62;Nykvarn;oo20b_bergstrlite@yahoo.sn;f;206000;Electronics;Goteborg;FI;f
1996064;09:24:18;2452;26148;Tobias;Svensson;61;Stockholm;oo20bias_svensslite@hotmail.con;t;135000;Electronics;Fieldberg;SE;f
2009064;19:12:58;2426;39344;Tobias;Petersson;28;Vosteras;oo20b_petersslite@hotmail.con;f;255000;Clothing;Westland;NO;f
2048064;12:40:48;2412;65563;Tobias;Nystrom;20;Knivsta;oo20b_nystrlite@hotmail.con;t;22000;Food;Upplandsmerg;SE;f
2023364;20:27:13;2165;71945;Tobias;Berg;19;Uppsala;oo20bias.belite@gmail.con;t;190000;Clothing;Upplandsmerg;DK;f
1989564;17:59:42;2150;58140;Tobias;Nilsson;69;Stockholm;oo20bias.nilsslite@hotmail.con;t;40000;Tickets;Fieldberg;SE;f
2031164;17:26:37;2008;91780;Tobias;Forsberg;43;Nykvarn;oo20b_forsbelite@gmail.con;t;469000;Clothing;Fieldberg;SE;f
2022064;18:39:29;1791;1922;Tobias;Lundgren;64;Érebro;oo20b_lundgrlite@hotmail.con;t;56000;Clothing;Emu;SE;f
1993464;16:54:29;1761;101309;Tobias;Olsson;33;Nykvarn;oo20b_olsslite@gmail.con;f;164000;Clothing;Fieldberg;SE;f
2003864;23:23:38;1749;72570;Tobias;Bengtsson;59;Nykvarn;oo20b_bengtsslite@telia.con;t;52000;Clothing;Fieldberg;DK;f
1985664;18:09:31;1464;31129;Tobias;Andersson;30;Lund;oo20b_andersslite@hotmail.con;t;4000;Clothing;Lund;SE;f
1990864;08:35:25;1401;49774;Tobias;Eriksson;28;Stockholm;oo20bias.eriksslite@hotmail.con;t;200000;Clothing;Fieldberg;;f
2040264;21:47:19;1209;81869;Tobias;Bergman;69;Lund;oo20bias.bergmlite@telia.con;f;126000;Clothing;Lund;SE;f
2027264;18:19:48;1209;35433;Tobias;Fredriksson;49;Vosteras;oo20b_fredriksslite@hotmail.con;t;237000;Clothing;Westland;SE;f
2020764;07:32:01;1040;83136;Tobias;Berglund;21;Stockholm;oo20bias.berglulite@hotmail.con;t;219000;Food;Fieldberg;SE;f
1986964;17:37:29;1014;66753;Tobias;Johansson;43;Goteborg;oo20bias.johansslite@hotmail.con;t;27000;Clothing;Goteborg;SE;f
2049364;18:05:45;668;97475;Tobias;Holmberg;58;Goteborg;oo20bias.holmbelite@hotmail.con;t;66000;Clothing;Goteborg;SE;f
2029864;23:18:41;515;59060;Tobias;Mattsson;56;Uppsala;oo20bias.mattsslite@outlook.con;f;301000;Clothing;Upplandsmerg;;f
2012964;16:55:19;506;52002;Tobias;Olofsson;68;Uppsala;oo20bias.olofsslite@hotmail.con;t;182000;Books;Upplandsmerg;SE;f
2035064;18:21:14;323;33523;Tobias;Lindqvist;52;Knivsta;oo20b.lindlite@hotmail.con;t;7000;Books;Linkoping;SE;f
1997364;20:58:27;279;112367;Tobias;Gustafsson;35;Stockholm;oo20bias.gustafsslite@telia.con;f;445000;Clothing;Fieldberg;;f
2001264;14:42:58;213;113296;Tobias;Jansson;67;Érebro;oo20bias_jansslite@hotmail.con;t;244000;Tickets;Emu;SE;f
2046764;10:47:08;208;118464;Tobias;Soderberg;57;Stockholm;oo20bias.soderbelite@hotmail.con;t;131000;Food;Fieldberg;;f
1992164;20:29:41;178;73302;Tobias;Larsson;43;Érebro;o.20lalite@gmail.con;f;21000;Clothing;Emu;SE;f
2016864;13:51:36;177;73128;Tobias;Lundberg;47;Nykvarn;oo20b_lundbelite@hotmail.con;t;1000;Clothing;Fieldberg;SE;f
2019464;17:54:04;175;115027;Tobias;Jakobsson;44;Stockholm;oo20bias.jakobsslite@hotmail.con;t;208000;Books;Fieldberg;SE;f
2005164;17:58:41;164;68657;Tobias;Lindberg;58;Stockholm;oo20bias.lindbelite@hotmail.con;t;145000;Clothing;Fieldberg;SE;f
2006464;17:59:04;163;82143;Tobias;Carlsson;40;Stockholm;oo20bias.carlsslite@hotmail.con;t;113000;Dating;Fieldberg;SE;f
2010364;16:45:23;137;7090;Tobias;Magnusson;72;Stockholm;oo20bias.magnusslite@hotmail.con;t;73000;Food;Fieldberg;;f
2042864;17:23:54;131;76508;Tobias;Hakansson;44;Stockholm;oo20bias.hakansslite@hotmail.con;t;311000;Clothing;Fieldberg;SE;f
2024664;13:05:51;104;64319;Tobias;Axelsson;40;Stockholm;oo20bias.axelsslite@hotmail.con;t;316000;Dating;Fieldberg;SE;f
1998664;17:55:26;102;29846;Tobias;Pettersson;73;Malmo;oo20bias.pettersslite@hotmail.con;t;342000;Tickets;Magenta;SE;f
2002564;17:22:06;101;118795;Tobias;Hansson;32;Goteborg;oo20bias.hansslite@hotmail.con;t;69000;Food;Goteborg;SE;f
2011664;16:30:59;100;38738;Tobias;Lindstrom;55;Malmo;oo20bias.lindstrlite@hotmail.con;t;461000;Clothing;Magenta;SE;f
2037664;10:10:17;100;110656;Tobias;Lundin;37;Stockholm;oo20bias_lundlite@hotmail.con;t;200000;Clothing;Fieldberg;SE;f
2036364;17:24:47;100;116790;Tobias;Engstrom;42;Goteborg;oo20bias.engstrlite@hotmail.con;t;1000;Clothing;Goteborg;SE;f
2033764;13:49:18;100;21248;Tobias;Lind;62;Stockholm;oo20bias.lilite@hotmail.con;t;110000;Clothing;Fieldberg;SE;f
2025964;17:37:09;100;71148;Tobias;Sandberg;67;Stockholm;oo20bias.sandbelite@hotmail.con;t;119000;Dating;Fieldberg;SE;f
1999964;16:37:39;100;74780;Tobias;Jonsson;53;Malmo;oo20bias.jonsslite@hotmail.con;t;158000;Clothing;Magenta;SE;f
2045464;14:51:14;100;44672;Tobias;Gunnarsson;35;Linkoping;oo20b_gunnarsslite@hotmail.con;t;319000;Clothing;Linkoping;SE;f
2051327;00:39:16;531;73128;Tobias;Lundberg;47;Nykvarn;oo20b_lundbelite@hotmail.con;t;1000;Clothing;Fieldberg;SE;f
2053407;10:21:13;2452;26148;Tobias;Svensson;61;Stockholm;oo20bias_svensslite@hotmail.con;t;135000;Electronics;Fieldberg;SE;f
2054499;21:53:05;1209;81869;Tobias;Bergman;69;Lund;oo20bias.bergmlite@telia.con;f;126000;Clothing;Fieldberg;SE;f
2055500;03:20:21;6450;58140;Tobias;Nilsson;69;Stockholm;oo20bias.nilsslite@hotmail.con;t;40000;Tickets;Fieldberg;SE;f
2056722;19:20:02;7676;48125;Tobias;Persson;37;Stockholm;oo20bias.persslite@hotmail.con;t;292000;Books;Fieldberg;SE;f
2059595;16:04:21;7142;99935;Tobias;Jonsson;24;Vosteras;oo20b_jonsslite@hotmail.con;t;248000;Dating;Westland;SE;f
2062468;21:28:12;350;115027;Tobias;Jakobsson;44;Stockholm;oo20bias.jakobsslite@hotmail.con;t;208000;Books;Fieldberg;SE;f
2063833;19:59:22;208;64319;Tobias;Axelsson;40;Stockholm;oo20bias.axelsslite@hotmail.con;t;316000;Dating;Fieldberg;SE;f
2065731;03:08:10;12429;14440;Tobias;Sjoberg;61;Stockholm;oo20bias.sjobelite@hotmail.con;t;350000;Food;Fieldberg;SE;f
2066680;01:27:22;200;116790;Tobias;Engstrom;42;Goteborg;oo20bias.engstrlite@hotmail.con;t;1000;Clothing;Goteborg;SE;f
2067356;10:37:41;11149;94580;Tobias;Eklund;75;Stockholm;oo20bias.eklulite@hotmail.con;t;230000;Books;Fieldberg;SE;f
2067941;20:12:47;3270;23875;Tobias;Danielsson;24;Goteborg;oo20bias.danielsslite@gmail.con;t;167000;Clothing;Fieldberg;SE;f
2070034;22:41:08;1336;97475;Tobias;Holmberg;58;Goteborg;oo20bias.holmbelite@hotmail.con;t;66000;Clothing;Goteborg;SE;f
2070320;07:40:09;1040;83136;Tobias;Berglund;21;Stockholm;oo20bias.berglulite@hotmail.con;t;219000;Food;Fieldberg;SE;f
2070502;01:22:18;2928;31129;Tobias;Andersson;30;Lund;oo20b_andersslite@hotmail.con;t;4000;Clothing;Lund;SE;f
2071217;23:41:41;2418;35433;Tobias;Fredriksson;49;Vosteras;oo20b_fredriksslite@hotmail.con;t;237000;Clothing;Westland;SE;f
2073336;00:39:16;531;73128;Tobias;Lundberg;47;Nykvarn;oo20b_lundbelite@hotmail.con;t;1000;Clothing;Fieldberg;SE;f
2075416;10:21:13;2452;26148;Tobias;Svensson;61;Stockholm;oo20bias_svensslite@hotmail.con;t;135000;Electronics;Fieldberg;SE;f
2076508;21:53:05;1209;81869;Tobias;Bergman;69;Lund;oo20bias.bergmlite@telia.con;f;126000;Clothing;Fieldberg;SE;f
2077509;03:20:21;6450;58140;Tobias;Nilsson;69;Stockholm;oo20bias.nilsslite@hotmail.con;t;40000;Tickets;Fieldberg;SE;f
2078731;19:20:02;7676;48125;Tobias;Persson;37;Stockholm;oo20bias.persslite@hotmail.con;t;292000;Books;Fieldberg;SE;f
2081604;16:04:21;7142;99935;Tobias;Jonsson;24;Vosteras;oo20b_jonsslite@hotmail.con;t;248000;Dating;Westland;SE;f
2084477;21:28:12;350;115027;Tobias;Jakobsson;44;Stockholm;oo20bias.jakobsslite@hotmail.con;t;208000;Books;Fieldberg;SE;f
2085842;19:59:22;208;64319;Tobias;Axelsson;40;Stockholm;oo20bias.axelsslite@hotmail.con;t;316000;Dating;Fieldberg;SE;f
2087740;03:08:10;12429;14440;Tobias;Sjoberg;61;Stockholm;oo20bias.sjobelite@hotmail.con;t;350000;Food;Fieldberg;SE;f
2088689;01:27:22;200;116790;Tobias;Engstrom;42;Goteborg;oo20bias.engstrlite@hotmail.con;t;1000;Clothing;Goteborg;SE;f
2089365;10:37:41;11149;94580;Tobias;Eklund;75;Stockholm;oo20bias.eklulite@hotmail.con;t;230000;Books;Fieldberg;SE;f
2089950;20:12:47;3270;23875;Tobias;Danielsson;24;Goteborg;oo20bias.danielsslite@gmail.con;t;167000;Clothing;Fieldberg;SE;f
2092043;22:41:08;1336;97475;Tobias;Holmberg;58;Goteborg;oo20bias.holmbelite@hotmail.con;t;66000;Clothing;Goteborg;SE;f
2092329;07:40:09;1040;83136;Tobias;Berglund;21;Stockholm;oo20bias.berglulite@hotmail.con;t;219000;Food;Fieldberg;SE;f
2092511;01:22:18;2928;31129;Tobias;Andersson;30;Lund;oo20b_andersslite@hotmail.con;t;4000;Clothing;Lund;SE;f
2093226;23:41:41;2418;35433;Tobias;Fredriksson;49;Vosteras;oo20b_fredriksslite@hotmail.con;t;237000;Clothing;Westland;SE;f
2095345;00:39:16;531;73128;Tobias;Lundberg;47;Nykvarn;oo20b_lundbelite@hotmail.con;t;1000;Clothing;Fieldberg;SE;f
2097425;10:21:13;2452;26148;Tobias;Svensson;61;Stockholm;oo20bias_svensslite@hotmail.con;t;135000;Electronics;Fieldberg;SE;f
2098517;21:53:05;1209;81869;Tobias;Bergman;69;Lund;oo20bias.bergmlite@telia.con;f;126000;Clothing;Fieldberg;SE;f
2099518;03:20:21;6450;58140;Tobias;Nilsson;69;Stockholm;oo20bias.nilsslite@hotmail.con;t;40000;Tickets;Fieldberg;SE;f
2100740;19:20:02;7676;48125;Tobias;Persson;37;Stockholm;oo20bias.persslite@hotmail.con;t;292000;Books;Fieldberg;SE;f
2103613;16:04:21;7142;99935;Tobias;Jonsson;24;Vosteras;oo20b_jonsslite@hotmail.con;t;248000;Dating;Westland;SE;f
2106486;21:28:12;350;115027;Tobias;Jakobsson;44;Stockholm;oo20bias.jakobsslite@hotmail.con;t;208000;Books;Fieldberg;SE;f
2107851;19:59:22;208;64319;Tobias;Axelsson;40;Stockholm;oo20bias.axelsslite@hotmail.con;t;316000;Dating;Fieldberg;SE;f
2109749;03:08:10;12429;14440;Tobias;Sjoberg;61;Stockholm;oo20bias.sjobelite@hotmail.con;t;350000;Food;Fieldberg;SE;f
2110698;01:27:22;200;116790;Tobias;Engstrom;42;Goteborg;oo20bias.engstrlite@hotmail.con;t;1000;Clothing;Goteborg;SE;f
2111374;10:37:41;11149;94580;Tobias;Eklund;75;Stockholm;oo20bias.eklulite@hotmail.con;t;230000;Books;Fieldberg;SE;f
2111959;20:12:47;3270;23875;Tobias;Danielsson;24;Goteborg;oo20bias.danielsslite@gmail.con;t;167000;Clothing;Fieldberg;SE;f
2114052;22:41:08;1336;97475;Tobias;Holmberg;58;Goteborg;oo20bias.holmbelite@hotmail.con;t;66000;Clothing;Goteborg;SE;f
2114338;07:40:09;1040;83136;Tobias;Berglund;21;Stockholm;oo20bias.berglulite@hotmail.con;t;219000;Food;Fieldberg;SE;f
2114520;01:22:18;2928;31129;Tobias;Andersson;30;Lund;oo20b_andersslite@hotmail.con;t;4000;Clothing;Lund;SE;f
2115235;23:41:41;2418;35433;Tobias;Fredriksson;49;Vosteras;oo20b_fredriksslite@hotmail.con;t;237000;Clothing;Westland;SE;f
1995037;17:32:31;7514;68118;Tomas;Persson;53;Stockholm;oo20mas.persslite@gmail.con;f;303000;Clothing;Fieldberg;;f
2022337;17:19:45;6410;24566;Tomas;Lundgren;42;Uppsala;oo20mas_lundgrlite@hotmail.con;f;-;Clothing;Upplandsmerg;FI;f
2008037;10:12:06;5400;100831;Tomas;Jonsson;32;Érebro;o.20lite@gmail.con;f;249000;Clothing;Emu;NO;f
2019737;08:21:13;5399;81467;Tomas;Jakobsson;44;Uppsala;oo20mas.jakobsslite@hotmail.con;t;92000;Books;Upplandsmerg;SE;f
2039237;16:43:53;5158;32206;Tomas;Eklund;65;Stockholm;oo20mas.eklulite@hotmail.con;t;477000;Clothing;Fieldberg;SE;f
2013237;15:37:42;4832;65922;Tomas;Olofsson;45;Uppsala;oo20mas.olofsslite@hotmail.con;t;19000;Clothing;Upplandsmerg;SE;f
2045737;14:32:30;4102;51727;Tomas;Gunnarsson;58;Uppsala;oo20mas.gunnarsslite@hotmail.con;t;376000;Clothing;Upplandsmerg;SE;f
1998937;11:10:38;3959;84938;Tomas;Pettersson;43;Malmo;oo20mas.pettersslite@hotmail.con;t;274000;Clothing;Magenta;SE;f
1996337;13:38:29;3906;96626;Tomas;Svensson;21;Uppsala;oo20mas.svensslite@telia.con;t;211000;Books;Upplandsmerg;FI;f
1985937;16:26:31;3895;50792;Tomas;Andersson;42;Goteborg;oo20mas.andersslite@hotmail.con;f;365000;Electronics;Goteborg;SE;f
2032737;12:36:12;3264;6097;Tomas;Sjoberg;75;Érebro;oo20m.lite@hotmail.con;t;456000;Clothing;Emu;SE;f
1997637;17:06:36;2853;66609;Tomas;Gustafsson;72;Uppsala;oo20mas.gustafsslite@hotmail.con;t;437000;Electronics;Upplandsmerg;SE;f
2023637;18:14:43;2452;9770;Tomas;Berg;68;Linkoping;oo20.blite@hotmail.con;t;28000;Electronics;Linkoping;SE;f
2041837;17:44:15;2452;89617;Tomas;Danielsson;51;Malmo;oo20mas.danielsslite@hotmail.con;t;30000;Electronics;Magenta;SE;f
2031437;18:40:31;2177;64307;Tomas;Forsberg;66;Lund;o820ylite@live.sn;f;116000;Tickets;Lund;UK;f
2040537;15:49:03;2084;61250;Tomas;Bergman;53;Goteborg;oo20mas.bergmlite@hotmail.con;t;309000;Food;Goteborg;SE;f
2027537;19:17:13;1775;31152;Tomas;Fredriksson;35;Knivsta;oo20m_fredriksslite@hotmail.con;t;110000;Clothing;Upplandsmerg;SE;f
2043137;21:22:06;1750;34502;Tomas;Hakansson;21;Goteborg;oo20mas.hakansslite@telia.con;f;136000;Dating;Goteborg;;f
2037937;18:23:30;1611;25308;Tomas;Lundin;72;Lund;oo20mas.lundlite@hotmail.con;t;58000;Dating;Lund;SE;f
2034037;15:24:56;1485;102090;Tomas;Lind;20;Stockholm;oo20mas_lilite@hotmail.con;f;423000;Clothing;Fieldberg;SE;f
2004137;17:20:14;1301;123284;Tomas;Bengtsson;50;Vosteras;oo20.lite@gmail.con;f;31000;Food;Westland;SE;f
2011937;23:13:32;1209;5814;Tomas;Lindstrom;64;Stockholm;oo20mas.lindstrlite@telia.con;t;309000;Food;Fieldberg;;f
2028837;18:27:21;1209;58015;Tomas;Henriksson;20;Vosteras;oo20m_henriksslite@hotmail.con;t;2000;Clothing;Westland;SE;f
2036637;18:00:00;1209;84696;Tomas;Engstrom;59;Stockholm;oo20mas.engstrlite@hotmail.con;t;1000;Tickets;Fieldberg;SE;f
2009337;17:33:17;1182;55774;Tomas;Petersson;54;Nykvarn;oo20m_petersslite@telia.con;t;11000;Clothing;Knivsta;SE;f
2014537;18:08:28;788;119550;Tomas;Gustavsson;54;Malmo;oo20mas.gustavsslite@hotmail.con;t;429000;Clothing;Magenta;SE;f
2000237;17:01:16;784;52076;Tomas;Jonsson;67;Uppsala;oo20mas.jonsslite@hotmail.con;t;315000;Clothing;Upplandsmerg;SE;f
2005437;18:17:12;531;82573;Tomas;Lindberg;53;Knivsta;oo20m_lindbelite@hotmail.con;t;317000;Clothing;Upplandsmerg;SE;f
2035337;17:14:05;380;92630;Tomas;Lindqvist;65;Uppsala;oo20mas.lindqvilite@hotmail.con;t;228000;Clothing;Upplandsmerg;SE;f
1989837;17:27:29;279;62316;Tomas;Nilsson;77;Érebro;oo20.nlite@hotmail.con;t;210000;Food;Emu;SE;f
1988537;16:57:56;236;115586;Tomas;Karlsson;19;Uppsala;oo20mas.karlsslite@hotmail.con;t;301000;Clothing;Upplandsmerg;SE;f
2010637;04:01:08;199;22760;Tomas;Magnusson;57;Nykvarn;oo20mas_magnusslite@hotmail.con;t;-;Clothing;Lund;SE;f
1987237;19:09:40;181;63207;Tomas;Johansson;76;Goteborg;oo20mas.johansslite@hotmail.con;t;281000;Clothing;Goteborg;SE;f
2049637;17:10:32;125;65568;Tomas;Holmberg;52;Uppsala;oo20mas.holmbelite@hotmail.con;t;215000;Food;Upplandsmerg;SE;f
1992437;12:38:10;111;51914;Tomas;Larsson;33;Knivsta;oo20maslite@hotmail.con;t;497000;Dating;Nykvarn;SE;f
2001537;15:33:48;110;16368;Tomas;Jansson;30;Goteborg;oo20mas.jansslite@hotmail.con;t;143000;Clothing;Goteborg;SE;f
2017137;17:58:50;105;121150;Tomas;Lundberg;66;Uppsala;oo20mas.lundbelite@hotmail.con;t;196000;Clothing;Upplandsmerg;SE;f
2026237;17:33:38;105;108912;Tomas;Sandberg;33;Stockholm;oo20mas.sandbelite@hotmail.con;t;3000;Clothing;Fieldberg;SE;f
2002837;17:19:57;102;23704;Tomas;Hansson;46;Malmo;oo20mas.hansslite@hotmail.con;t;83000;Tickets;Magenta;SE;f
2047037;13:33:03;100;119192;Tomas;Soderberg;52;Uppsala;oo20mas.soderbelite@hotmail.con;t;32000;Dating;Upplandsmerg;SE;f
2048337;06:58:43;100;54925;Tomas;Nystrom;24;Stockholm;oo20mas_nystrlite@hotmail.con;t;17000;Clothing;Fieldberg;SE;f
2006737;15:35:45;100;80123;Tomas;Carlsson;70;Érebro;oo20maslite@hotmail.con;t;123000;Books;Emu;SE;f
1991137;17:25:09;100;94885;Tomas;Eriksson;55;Érebro;oo20m_eriksslite@hotmail.con;t;315000;Clothing;Emu;SE;f
2018437;15:13:50;100;11644;Tomas;Bergstrom;29;Stockholm;oo20mas.bergstrlite@hotmail.con;t;227000;Clothing;Fieldberg;SE;f
2021037;12:08:18;100;29547;Tomas;Berglund;60;Goteborg;oo20mas.berglulite@hotmail.con;t;36000;Clothing;Goteborg;SE;f
2030137;17:59:29;100;89804;Tomas;Mattsson;36;Goteborg;oo20mas.mattsslite@hotmail.con;t;428000;Clothing;Goteborg;SE;f
2053160;15:45:04;1485;102090;Tomas;Lind;20;Stockholm;oo20mas_lilite@hotmail.con;f;423000;Clothing;Fieldberg;SE;f
2053446;18:36:30;2853;66609;Tomas;Gustafsson;72;Uppsala;oo20mas.gustafsslite@hotmail.con;t;437000;Electronics;Fieldberg;SE;f
2054135;18:26:08;2452;89617;Tomas;Danielsson;51;Malmo;oo20mas.danielsslite@hotmail.con;t;30000;Electronics;Fieldberg;SE;f
2055630;19:46:25;279;62316;Tomas;Nilsson;77;Érebro;oo20.nlite@hotmail.con;t;210000;Food;Emu;SE;f
2057684;17:56:22;7918;84938;Tomas;Pettersson;43;Malmo;oo20mas.pettersslite@hotmail.con;t;274000;Clothing;Magenta;SE;f
2058295;19:44:23;220;16368;Tomas;Jansson;30;Goteborg;oo20mas.jansslite@hotmail.con;t;143000;Clothing;Goteborg;SE;f
2058555;02:56:33;306;23704;Tomas;Hansson;46;Malmo;oo20mas.hansslite@hotmail.con;t;83000;Tickets;Magenta;SE;f
2062156;17:37:28;100;11644;Tomas;Bergstrom;29;Stockholm;oo20mas.bergstrlite@hotmail.con;t;227000;Clothing;Fieldberg;SE;f
2062494;09:34:42;5399;81467;Tomas;Jakobsson;44;Uppsala;oo20mas.jakobsslite@hotmail.con;t;92000;Books;Fieldberg;SE;f
2062845;22:59:43;300;29547;Tomas;Berglund;60;Goteborg;oo20mas.berglulite@hotmail.con;t;36000;Clothing;Goteborg;SE;f
2065276;03:59:02;300;89804;Tomas;Mattsson;36;Goteborg;oo20mas.mattsslite@hotmail.con;t;428000;Clothing;Goteborg;SE;f
2065796;17:21:03;6528;6097;Tomas;Sjoberg;75;Érebro;oo20m.lite@hotmail.con;t;456000;Clothing;Emu;SE;f
2066420;02:28:10;1140;92630;Tomas;Lindqvist;65;Uppsala;oo20mas.lindqvilite@hotmail.con;t;228000;Clothing;Upplandsmerg;SE;f
2071230;21:59:13;2418;58015;Tomas;Henriksson;20;Vosteras;oo20m_henriksslite@hotmail.con;t;2000;Clothing;Westland;SE;f
2075169;15:45:04;1485;102090;Tomas;Lind;20;Stockholm;oo20mas_lilite@hotmail.con;f;423000;Clothing;Fieldberg;SE;f
2075455;18:36:30;2853;66609;Tomas;Gustafsson;72;Uppsala;oo20mas.gustafsslite@hotmail.con;t;437000;Electronics;Fieldberg;SE;f
2076144;18:26:08;2452;89617;Tomas;Danielsson;51;Malmo;oo20mas.danielsslite@hotmail.con;t;30000;Electronics;Fieldberg;SE;f
2077639;19:46:25;279;62316;Tomas;Nilsson;77;Érebro;oo20.nlite@hotmail.con;t;210000;Food;Emu;SE;f
2079693;17:56:22;7918;84938;Tomas;Pettersson;43;Malmo;oo20mas.pettersslite@hotmail.con;t;274000;Clothing;Magenta;SE;f
2080304;19:44:23;220;16368;Tomas;Jansson;30;Goteborg;oo20mas.jansslite@hotmail.con;t;143000;Clothing;Goteborg;SE;f
2080564;02:56:33;306;23704;Tomas;Hansson;46;Malmo;oo20mas.hansslite@hotmail.con;t;83000;Tickets;Magenta;SE;f
2084165;17:37:28;100;11644;Tomas;Bergstrom;29;Stockholm;oo20mas.bergstrlite@hotmail.con;t;227000;Clothing;Fieldberg;SE;f
2084503;09:34:42;5399;81467;Tomas;Jakobsson;44;Uppsala;oo20mas.jakobsslite@hotmail.con;t;92000;Books;Fieldberg;SE;f
